POINT_X,POINT_Y,RASTERVALU
437448.6932,130187.2244,2057.508789
437465.6065,130176.5501,2054.503662
437482.5198,130165.8758,2055.838623
437499.4331,130155.2015,2051.800049
437516.3463,130144.5272,2046.363647
437533.2596,130133.8528,2056.429443
437550.1729,130123.1785,2068.705811
437567.0862,130112.5042,2069.304199
437583.9995,130101.8299,2068.374268
437600.9128,130091.1556,2074.801514
437617.826,130080.4813,2079.263428
437634.7393,130069.807,2084.726074
437651.6526,130059.1327,2088.733887
437668.5659,130048.4584,2093.67041
437685.4792,130037.7841,2099.384277
437702.3924,130027.1098,2106.846436
437719.3057,130016.4354,2112.111816
437736.219,130005.7611,2115.608398
437753.1323,129995.0868,2119.917969
437770.0456,129984.4125,2125.621826
437786.9589,129973.7382,2136.960449
437803.8721,129963.0639,2143.164551
437820.7854,129952.3896,2147.917236
437837.6987,129941.7153,2153.8479
437854.612,129931.041,2161.317383
437871.5253,129920.3667,2165.853027
437888.4386,129909.6924,2168.888184
437905.3518,129899.0181,2170.457275
437922.2651,129888.3437,2170.653809
437939.1784,129877.6694,2176.508301
437956.0917,129866.9951,2182.980469
437973.005,129856.3208,2186.221436
437989.9183,129845.6465,2188.398682
438006.8315,129834.9722,2189.326416
438023.7448,129824.2979,2191.937988
438040.6581,129813.6236,2194.131104
438057.5714,129802.9493,2192.935303
438074.4847,129792.275,2195.155518
438091.398,129781.6007,2197.966064
438108.3112,129770.9264,2199.964111
438125.2245,129760.252,2206.595215
438142.1378,129749.5777,2211.784912
438159.0511,129738.9034,2217.318848
438175.9644,129728.2291,2219.730957
438192.8777,129717.5548,2219.52832
438209.7909,129706.8805,2220.439209
438226.7042,129696.2062,2221.584961
438243.6175,129685.5319,2228.716309
438260.5308,129674.8576,2233.178955
438277.4441,129664.1833,2236.095215
438294.3573,129653.509,2235.613281
438311.2706,129642.8347,2236.184814
438328.1839,129632.1603,2233.436768
438345.0972,129621.486,2233.379883
438362.0105,129610.8117,2236.930176
438378.9238,129600.1374,2239.469238
438395.837,129589.4631,2241.987793
438412.7503,129578.7888,2243.245605
438429.6636,129568.1145,2243.152832
438446.5769,129557.4402,2243.459717
438463.4902,129546.7659,2242.483887
438480.4035,129536.0916,2242.240967
438497.3167,129525.4173,2241.939453
438514.23,129514.7429,2242.384521
438531.1433,129504.0686,2244.069336
438548.0566,129493.3943,2249.175293
438564.9699,129482.72,2259.181152
438581.8832,129472.0457,2266.087891
438598.7964,129461.3714,2278.894287
438615.7097,129450.6971,2284.384521
438632.623,129440.0228,2288.664795
438649.5363,129429.3485,2297.419922
438666.4496,129418.6742,2302.682617
438683.3629,129407.9999,2307.788574
438700.2761,129397.3256,2314.795654
438717.1894,129386.6512,2317.161865
438734.1027,129375.9769,2323.983643
438751.016,129365.3026,2327.559814
438767.9293,129354.6283,2330.20752
438784.8426,129343.954,2338.585449
438801.7558,129333.2797,2348.825684
438818.6691,129322.6054,2358.181396
438835.5824,129311.9311,2366.064941
438852.4957,129301.2568,2369.022705
438869.409,129290.5825,2372.938232
438886.3222,129279.9082,2381.131592
438903.2355,129269.2339,2388.26416
438920.1488,129258.5595,2396.753906
438937.0621,129247.8852,2400.996338
438953.9754,129237.2109,2405.324219
438970.8887,129226.5366,2410.951172
438987.8019,129215.8623,2414.962402
439004.7152,129205.188,2420.860352
439021.6285,129194.5137,2429.993896
439038.5418,129183.8394,2433.821289
439055.4551,129173.1651,2441.131104
439072.3684,129162.4908,2448.381592
439089.2816,129151.8165,2454.278076
439106.1949,129141.1421,2461.913086
439123.1082,129130.4678,2465.749756
439140.0215,129119.7935,2468.495361
439156.9348,129109.1192,2471.637207
439173.8481,129098.4449,2471.601318
439190.7613,129087.7706,2469.917969
439207.6746,129077.0963,2465.770264
439224.5879,129066.422,2463.977295
439241.5012,129055.7477,2465.414551
439258.4145,129045.0734,2463.858154
439275.3278,129034.3991,2460.25708
439292.241,129023.7248,2455.013428
439309.1543,129013.0504,2449.304443
439326.0676,129002.3761,2442.178711
439342.9809,128991.7018,2430.393066
439359.8942,128981.0275,2416.498535
439376.8075,128970.3532,2396.3479
439393.7207,128959.6789,2381.188232
439410.634,128949.0046,2368.879639
439427.5473,128938.3303,2357.945557
439444.4606,128927.656,2347.668945
439461.3739,128916.9817,2339.418945
439478.2871,128906.3074,2347.559814
439495.2004,128895.6331,2351.887939
439512.1137,128884.9587,2356.920898
439529.027,128874.2844,2356.035645
439545.9403,128863.6101,2352.892822
439562.8536,128852.9358,2346.230713
439579.7668,128842.2615,2338.841309
439596.6801,128831.5872,2345.61084
439613.5934,128820.9129,2352.997803
439630.5067,128810.2386,2354.092285
439647.42,128799.5643,2352.915039
439664.3333,128788.89,2342.552002
439681.2465,128778.2157,2335.028564
439698.1598,128767.5413,2322.696045
439715.0731,128756.867,2310.848877
439731.9864,128746.1927,2299.751465
439748.8997,128735.5184,2302.916016
439765.813,128724.8441,2308.582764
439782.7262,128714.1698,2318.544434
439799.6395,128703.4955,2322.066162
439816.5528,128692.8212,2325.505615
439833.4661,128682.1469,2331.909912
439850.3794,128671.4726,2335.588379
439867.2927,128660.7983,2339.234619
439884.2059,128650.124,2343.660645
439901.1192,128639.4496,2340.061279
439918.0325,128628.7753,2329.618164
439934.9458,128618.101,2315.705322
439951.8591,128607.4267,2304.961426
439968.7724,128596.7524,2285.482178
439985.6856,128586.0781,2274.394287
440002.5989,128575.4038,2265.431885
440019.5122,128564.7295,2255.916992
440036.4255,128554.0552,2252.938721
440053.3388,128543.3809,2261.015869
440070.252,128532.7066,2276.154297
440087.1653,128522.0323,2282.457764
440104.0786,128511.3579,2287.428711
440120.9919,128500.6836,2287.567627
440137.9052,128490.0093,2287.093262
440154.8185,128479.335,2287.013672
440171.7317,128468.6607,2284.783691
440188.645,128457.9864,2281.523926
440205.5583,128447.3121,2279.054932
440222.4716,128436.6378,2276.833008
440239.3849,128425.9635,2291.779053
440256.2982,128415.2892,2310.410156
440273.2114,128404.6149,2321.067139
440290.1247,128393.9406,2333.538574
440307.038,128383.2662,2343.997803
440323.9513,128372.5919,2352.566406
440340.8646,128361.9176,2361.036621
440357.7779,128351.2433,2364.269043
440374.6911,128340.569,2364.960449
440391.6044,128329.8947,2362.697021
440408.5177,128319.2204,2357.463867
440425.431,128308.5461,2349.137695
440442.3443,128297.8718,2340.722656
440459.2576,128287.1975,2336.71167
440476.1708,128276.5232,2333.657471
440493.0841,128265.8488,2328.976318
440509.9974,128255.1745,2320.007813
440526.9107,128244.5002,2308.246338
440543.824,128233.8259,2297.305908
440560.7373,128223.1516,2287.191406
440577.6505,128212.4773,2278.324707
440594.5638,128201.803,2268.678223
440611.4771,128191.1287,2281.547607
440628.3904,128180.4544,2291.356201
440645.3037,128169.7801,2304.344238
440662.2169,128159.1058,2320.452881
440679.1302,128148.4315,2325.481689
440696.0435,128137.7571,2334.020264
440712.9568,128127.0828,2338.319092
440729.8701,128116.4085,2340.664551
440746.7834,128105.7342,2344.457031
440763.6966,128095.0599,2343.389893
440780.6099,128084.3856,2340.785889
440797.5232,128073.7113,2337.810059
440814.4365,128063.037,2331.483154
440831.3498,128052.3627,2323.128662
440848.2631,128041.6884,2328.746826
440865.1763,128031.0141,2336.490967
440882.0896,128020.3398,2347.145752
440899.0029,128009.6654,2350.074951
440915.9162,127998.9911,2351.608154
440932.8295,127988.3168,2354.903564
440949.7428,127977.6425,2354.567139
440966.656,127966.9682,2353.996094
440983.5693,127956.2939,2355.136475
441000.4826,127945.6196,2354.214355
441017.3959,127934.9453,2354.152344
441034.3092,127924.271,2352.932861
441051.2225,127913.5967,2351.432129
441068.1357,127902.9224,2350.648682
441085.049,127892.248,2347.217773
441101.9623,127881.5737,2343.050537
441118.8756,127870.8994,2340.60498
441135.7889,127860.2251,2336.721191
441152.7022,127849.5508,2332.59668
441169.6154,127838.8765,2337.922852
441186.5287,127828.2022,2347.661621
441203.442,127817.5279,2357.249023
441220.3553,127806.8536,2359.922607
441237.2686,127796.1793,2359.833008
441254.1818,127785.505,2359.55957
441271.0951,127774.8307,2357.583252
441288.0084,127764.1563,2355.868896
441304.9217,127753.482,2355.451172
441321.835,127742.8077,2352.18457
441338.7483,127732.1334,2348.551514
441355.6615,127721.4591,2346.786133
441372.5748,127710.7848,2347.146973
441389.4881,127700.1105,2352.281006
441406.4014,127689.4362,2357.234863
441423.3147,127678.7619,2361.735596
441440.228,127668.0876,2368.910645
441457.1412,127657.4133,2370.92334
441474.0545,127646.739,2369.218506
441490.9678,127636.0646,2363.452393
441507.8811,127625.3903,2356.828613
441524.7944,127614.716,2350.30542
441541.7077,127604.0417,2344.085938
441558.6209,127593.3674,2336.610107
441575.5342,127582.6931,2329.754639
441592.4475,127572.0188,2321.061279
441609.3608,127561.3445,2314.05249
441626.2741,127550.6702,2308.536377
441643.1874,127539.9959,2304.799805
441660.1006,127529.3216,2315.623779
441677.0139,127518.6472,2322.33374
441693.9272,127507.9729,2328.918213
441710.8405,127497.2986,2341.863037
441727.7538,127486.6243,2347.876221
441744.6671,127475.95,2353.557373
441761.5803,127465.2757,2364.013428
441778.4936,127454.6014,2369.537109
441795.4069,127443.9271,2375.106934
441812.3202,127433.2528,2375.507324
441829.2335,127422.5785,2374.280029
441846.1467,127411.9042,2375.376709
441863.06,127401.2299,2374.646484
441879.9733,127390.5555,2373.287354
441896.8866,127379.8812,2372.359131
441913.7999,127369.2069,2367.818359
441930.7132,127358.5326,2363.723877
441947.6264,127347.8583,2361.164795
441964.5397,127337.184,2359.516357
441981.453,127326.5097,2360.306641
441998.3663,127315.8354,2357.513916
442015.2796,127305.1611,2353.919922
442032.1929,127294.4868,2367.190918
442049.1061,127283.8125,2379.017822
442066.0194,127273.1382,2386.330322
442082.9327,127262.4638,2396.682373
442099.846,127251.7895,2400.377197
442116.7593,127241.1152,2406.815186
442133.6726,127230.4409,2409.193115
442150.5858,127219.7666,2410.762451
442167.4991,127209.0923,2414.052246
442184.4124,127198.418,2413.310791
442201.3257,127187.7437,2411.470947
442218.239,127177.0694,2410.59375
442235.1523,127166.3951,2407.735352
442252.0655,127155.7208,2405.448486
442268.9788,127145.0465,2402.549561
442285.8921,127134.3721,2400.283691
442302.8054,127123.6978,2400.352539
442319.7187,127113.0235,2400.312012
442336.632,127102.3492,2400.222168
442353.5452,127091.6749,2401.311768
442370.4585,127081.0006,2399.85498
442387.3718,127070.3263,2399.519287
442404.3972,127059.8672,2396.760986
442422.837,127052.123,2396.404297
442441.2768,127044.3787,2393.178955
442459.7166,127036.6344,2388.881348
442478.1564,127028.8901,2386.760986
442496.5962,127021.1459,2377.023682
442515.036,127013.4016,2369.029785
442533.4758,127005.6573,2361.238281
442551.9156,126997.9131,2358.156006
442570.3554,126990.1688,2348.923828
442588.7952,126982.4245,2339.148438
442607.235,126974.6802,2333.592529
442625.6748,126966.936,2321.941162
442644.1146,126959.1917,2313.835205
442662.5544,126951.4474,2308.165771
442680.9942,126943.7031,2301.604004
442699.434,126935.9589,2292.956543
442717.8738,126928.2146,2285.66626
442736.3136,126920.4703,2284.296387
442754.7534,126912.726,2278.897949
442773.1932,126904.9818,2274.753418
442791.633,126897.2375,2280.227051
442810.0728,126889.4932,2283.037109
442828.5126,126881.7489,2284.199951
442846.9524,126874.0047,2278.293213
442865.3922,126866.2604,2276.273926
442883.832,126858.5161,2267.833252
442902.2718,126850.7718,2270.178711
442920.7116,126843.0276,2286.395996
442939.1514,126835.2833,2296.223145
442957.5912,126827.539,2305.048096
442976.031,126819.7947,2310.799805
442994.4708,126812.0505,2315.790283
443012.9106,126804.3062,2323.286377
443031.3504,126796.5619,2331.604492
443049.7902,126788.8177,2339.604736
443068.23,126781.0734,2346.718506
443086.6698,126773.3291,2355.496826
443105.1096,126765.5848,2366.25415
443123.5494,126757.8406,2373.540039
443141.9892,126750.0963,2382.918213
443160.429,126742.352,2390.212646
443178.8688,126734.6077,2396.183105
443197.3086,126726.8635,2402.801025
443215.7484,126719.1192,2407.870361
443234.1882,126711.3749,2406.155273
443252.628,126703.6306,2403.136475
443271.0678,126695.8864,2397.4021
443289.5076,126688.1421,2394.00708
443307.9474,126680.3978,2385.6521
443326.3872,126672.6535,2379.286865
443344.827,126664.9093,2370.317139
443363.2668,126657.165,2365.398438
443381.7066,126649.4207,2359.418457
443400.1464,126641.6764,2353.204834
443418.5862,126633.9322,2352.256104
443437.026,126626.1879,2346.791016
443455.4658,126618.4436,2341.936279
443473.9056,126610.6994,2335.987549
443492.3454,126602.9551,2334.190186
443510.7852,126595.2108,2320.881104
443529.225,126587.4665,2315.923828
443547.6648,126579.7223,2316.714355
443566.1046,126571.978,2310.334717
443584.5444,126564.2337,2305.299316
443602.9842,126556.4894,2311.778809
443621.424,126548.7452,2310.907227
443639.8638,126541.0009,2309.666748
443658.3036,126533.2566,2305.043457
443676.7434,126525.5123,2301.649902
443695.1832,126517.7681,2297.080811
443713.623,126510.0238,2294.609375
443732.0628,126502.2795,2295.342529
443750.5026,126494.5352,2288.252686
443768.9424,126486.791,2274.171631
443787.3822,126479.0467,2256.488281
443805.822,126471.3024,2253.193359
443824.2618,126463.5581,2250.280518
443842.7016,126455.8139,2249.915283
443861.1414,126448.0696,2255.259033
443879.5812,126440.3253,2259.343994
443898.021,126432.581,2266.599365
443916.4608,126424.8368,2272.246826
443934.9006,126417.0925,2277.51001
443953.3404,126409.3482,2281.307617
443971.7802,126401.604,2282.305908
443990.22,126393.8597,2287.509033
444008.6598,126386.1154,2283.376953
444027.0996,126378.3711,2274.983154
444045.5394,126370.6269,2270.281738
444063.9792,126362.8826,2257.724121
444082.419,126355.1383,2248.982422
444100.8588,126347.394,2241.487549
444119.2986,126339.6498,2239.087402
444137.7384,126331.9055,2234.500977
444156.1782,126324.1612,2229.193359
444174.618,126316.4169,2224.727539
444193.0578,126308.6727,2213.349365
444211.4976,126300.9284,2199.582031
444229.9374,126293.1841,2195.015869
444248.3772,126285.4398,2200.628906
444266.817,126277.6956,2198.761475
444285.2568,126269.9513,2195.266602
444303.6966,126262.207,2191.833252
444322.1364,126254.4627,2183.212402
444340.5762,126246.7185,2186.937256
444359.016,126238.9742,2191.186279
444377.4558,126231.2299,2196.540771
444395.8956,126223.4856,2200.250732
444414.3354,126215.7414,2205.060059
444432.7752,126207.9971,2207.624268
444451.215,126200.2528,2209.073975
444469.6548,126192.5086,2213.808838
444488.0946,126184.7643,2216.980713
444506.5344,126177.02,2218.940918
444524.9742,126169.2757,2220.018066
444543.414,126161.5315,2223.522949
444561.8538,126153.7872,2226.837891
444580.2936,126146.0429,2231.057617
444598.7334,126138.2986,2236.568359
444617.1732,126130.5544,2240.555664
444635.613,126122.8101,2247.720215
444654.0528,126115.0658,2252.264648
444672.4926,126107.3215,2259.244385
444690.9324,126099.5773,2263.865967
444709.3722,126091.833,2271.782471
444727.812,126084.0887,2277.960205
444746.2518,126076.3444,2283.832764
444764.6916,126068.6002,2290.705566
444783.1314,126060.8559,2288.756348
444801.5712,126053.1116,2297.610107
444820.011,126045.3673,2299.84082
444838.4508,126037.6231,2302.009033
444856.8906,126029.8788,2302.43335
444875.3304,126022.1345,2306.057373
444893.7702,126014.3902,2306.197998
444912.21,126006.646,2307.155762
444930.6498,125998.9017,2316.798584
444949.0896,125991.1574,2317.050781
444967.5294,125983.4132,2321.59375
444985.9692,125975.6689,2325.828857
445004.409,125967.9246,2330.37915
445022.8488,125960.1803,2325.996094
445041.2886,125952.4361,2318.789795
445059.7284,125944.6918,2307.660645
445078.1682,125936.9475,2295.529297
445096.608,125929.2032,2269.49292
445115.0478,125921.459,2259.865723
445133.4876,125913.7147,2249.522949
445151.9274,125905.9704,2236.612061
445170.3672,125898.2261,2229.393311
445188.807,125890.4819,2230.56543
445207.2468,125882.7376,2235.757813
445225.6866,125874.9933,2243.003662
445244.1264,125867.249,2248.172607
445262.5662,125859.5048,2248.343262
445281.006,125851.7605,2253.970459
445299.4458,125844.0162,2259.969971
445317.8856,125836.2719,2266.278564
445336.3254,125828.5277,2271.932861
445354.7652,125820.7834,2282.426758
445373.205,125813.0391,2292.193848
445391.6448,125805.2949,2294.447998
445410.0846,125797.5506,2298.807617
445428.5244,125789.8063,2302.663086
445446.9642,125782.062,2311.25415
445465.404,125774.3178,2319.338623
445483.8438,125766.5735,2324.900635
445502.2836,125758.8292,2328.839111
445520.7234,125751.0849,2335.236084
445539.1632,125743.3407,2340.201172
445557.603,125735.5964,2345.029541
445576.0428,125727.8521,2350.634277
445594.4826,125720.1078,2352.305664
445612.9224,125712.3636,2354.97168
445631.3622,125704.6193,2358.093018
445649.802,125696.875,2361.925781
445668.2418,125689.1307,2367.30542
445686.6816,125681.3865,2371.521484
445705.1214,125673.6422,2376.177979
445723.5612,125665.8979,2379.596924
445742.001,125658.1536,2388.561523
445760.4408,125650.4094,2393.628418
445778.8806,125642.6651,2398.922363
445797.3204,125634.9208,2404.298828
445815.7602,125627.1765,2409.371582
445834.2,125619.4323,2416.249756
445852.6398,125611.688,2420.711426
445871.0796,125603.9437,2426.986816
445889.5194,125596.1995,2431.625488
445907.9592,125588.4552,2439.391846
445926.399,125580.7109,2448.205322
445944.8388,125572.9666,2453.377197
445963.2786,125565.2224,2460.858643
445981.7184,125557.4781,2462.196289
446000.1582,125549.7338,2464.265625
446018.598,125541.9895,2460.644775
446037.0378,125534.2453,2454.927002
446055.4776,125526.501,2447.418701
446073.9174,125518.7567,2444.774658
446092.3572,125511.0124,2435.382813
446110.797,125503.2682,2427.118408
446129.2368,125495.5239,2421.026855
446147.6766,125487.7796,2412.777832
446166.1164,125480.0353,2400.389893
446184.5562,125472.2911,2390.736816
446202.996,125464.5468,2379.441895
446221.4358,125456.8025,2364.816406
446239.8756,125449.0582,2353.993652
446258.3154,125441.314,2340.396729
446276.7552,125433.5697,2331.435791
446295.195,125425.8254,2321.784424
446313.6348,125418.0811,2313.392578
446332.0746,125410.3369,2306.824463
446350.5144,125402.5926,2292.968262
446368.9542,125394.8483,2291.424561
446387.394,125387.1041,2293.352051
446405.8338,125379.3598,2300.803223
446424.2736,125371.6155,2310.008545
446442.7134,125363.8712,2313.334473
446461.1532,125356.127,2321.896484
446479.593,125348.3827,2332.084229
446498.0328,125340.6384,2338.925049
446516.4726,125332.8941,2345.287354
446534.9124,125325.1499,2350.501953
446553.3522,125317.4056,2358.243652
446571.792,125309.6613,2363.869629
446590.2318,125301.917,2373.531494
446608.6716,125294.1728,2382.248535
446627.1114,125286.4285,2387.736328
446645.5512,125278.6842,2395.512695
446663.991,125270.9399,2396.009277
446682.4308,125263.1957,2393.515869
446700.8706,125255.4514,2392.752197
446719.3104,125247.7071,2385.4729
446737.7502,125239.9628,2381.259521
446756.19,125232.2186,2383.249268
446774.6298,125224.4743,2384.251709
446793.0696,125216.73,2386.03833
446811.5094,125208.9857,2391.762939
446829.9492,125201.2415,2396.618164
446848.389,125193.4972,2404.810059
446866.8288,125185.7529,2409.814453
446885.2686,125178.0087,2412.290039
446903.7084,125170.2644,2417.062744
446922.1482,125162.5201,2420.286133
446940.588,125154.7758,2424.005371
446959.0278,125147.0316,2425.446289
446977.4676,125139.2873,2427.428223
446995.9074,125131.543,2429.15625
447014.3472,125123.7987,2430.909424
447032.787,125116.0545,2431.096191
447051.2268,125108.3102,2427.838379
447069.6666,125100.5659,2424.337402
447088.1064,125092.8216,2416.746582
447106.5462,125085.0774,2409.049072
447124.986,125077.3331,2401.977051
447143.4258,125069.5888,2400.486816
447161.8656,125061.8445,2392.739502
447180.3054,125054.1003,2390.02002
447198.7452,125046.356,2393.577148
447217.185,125038.6117,2393.046875
447235.6248,125030.8674,2394.221924
447254.0646,125023.1232,2394.250244
447272.5044,125015.3789,2401.583252
447290.9442,125007.6346,2407.376709
447309.384,124999.8903,2410.208252
447327.8238,124992.1461,2417.402344
447346.2636,124984.4018,2418.477051
447364.7034,124976.6575,2420.443848
447383.1432,124968.9133,2423.321045
447401.583,124961.169,2421.570801
447420.0228,124953.4247,2415.46582
447438.4626,124945.6804,2415.226074
447456.9024,124937.9362,2418.967285
447475.3422,124930.1919,2418.848145
447493.782,124922.4476,2424.036621
447512.2218,124914.7033,2429.235596
447530.6616,124906.9591,2434.845459
447549.1014,124899.2148,2438.42749
447567.5412,124891.4705,2437.451416
447585.981,124883.7262,2439.64917
447604.4208,124875.982,2440.834717
447622.8606,124868.2377,2448.528564
447641.3004,124860.4934,2453.540771
447659.7402,124852.7491,2457.76001
447678.18,124845.0049,2461.259277
447696.6198,124837.2606,2461.559326
447715.0596,124829.5163,2465.767578
447733.4994,124821.772,2462.352539
447751.9392,124814.0278,2461.982666
447770.379,124806.2835,2471.042236
447788.8188,124798.5392,2479.384521
447807.2586,124790.795,2484
447825.6984,124783.0507,2488.634277
447844.1382,124775.3064,2489.667236
447862.578,124767.5621,2487.005615
447881.0178,124759.8179,2477.022949
447899.4576,124752.0736,2478.474365
447917.8974,124744.3293,2482.354004
447936.3372,124736.585,2480.745117
447954.777,124728.8408,2483.88623
447973.2168,124721.0965,2479.053467
447991.6566,124713.3522,2473.050293
448010.0964,124705.6079,2463.245361
448028.5362,124697.8637,2463.704346
448046.976,124690.1194,2464.946289
448065.4158,124682.3751,2462.894043
448083.8556,124674.6308,2463.358398
448102.2954,124666.8866,2457.94043
448120.7352,124659.1423,2454.934814
448139.175,124651.398,2464.421631
448157.6148,124643.6537,2469.281738
448176.0546,124635.9095,2470.812256
448194.4944,124628.1652,2467.355469
448212.9342,124620.4209,2470.010498
448231.374,124612.6766,2480.7854
448249.8138,124604.9324,2486.650391
448268.2536,124597.1881,2494.600342
448286.6934,124589.4438,2496.148682
448305.1332,124581.6996,2495.370361
448323.573,124573.9553,2490.295654
448342.0128,124566.211,2498.287842
448360.4526,124558.4667,2503.086182
448378.8924,124550.7225,2503.973877
448397.3322,124542.9782,2509.334473
448415.772,124535.2339,2514.919189
448434.2118,124527.4896,2524.00293
448452.6516,124519.7454,2524.675049
448471.0914,124512.0011,2539.890625
448489.5312,124504.2568,2556.209717
448507.971,124496.5125,2562.17334
448526.4108,124488.7683,2569.49585
448544.8506,124481.024,2572.512451
448563.2904,124473.2797,2584.658203
448581.7302,124465.5354,2591.098389
448600.17,124457.7912,2601.523438
448618.6098,124450.0469,2607.710693
448637.0496,124442.3026,2617.071533
448655.4894,124434.5583,2626.229736
448673.9292,124426.8141,2625.423828
448692.369,124419.0698,2631.199951
448710.8088,124411.3255,2638.660889
448729.2486,124403.5812,2644.220215
448747.6884,124395.837,2643.32666
448766.1282,124388.0927,2652.316895
448784.568,124380.3484,2662.80835
448803.0078,124372.6042,2665.631104
448821.4476,124364.8599,2668.632813
448839.8874,124357.1156,2673.662354
448858.3272,124349.3713,2682.662598
448876.767,124341.6271,2683.705078
448895.2068,124333.8828,2684.605225
448913.6466,124326.1385,2696.788086
448932.0864,124318.3942,2698.985596
448950.5262,124310.65,2699.557861
448968.966,124302.9057,2702.691406
448987.4058,124295.1614,2698.33252
449005.8456,124287.4171,2692.153564
449024.2854,124279.6729,2699.174316
449042.7252,124271.9286,2712.867432
449061.165,124264.1843,2715.419922
449079.6048,124256.44,2717.587646
449098.0446,124248.6958,2722.727051
449116.4844,124240.9515,2720.481689
449134.9242,124233.2072,2719.138184
449153.364,124225.4629,2733.107666
449171.8038,124217.7187,2739.804688
449190.2436,124209.9744,2742.64624
449208.6834,124202.2301,2749.022705
449227.1232,124194.4858,2755.416016
449244.3846,124184.4707,2755.67334
449261.333,124173.8521,2751.820313
449278.2813,124163.2336,2755.603271
449295.2297,124152.6151,2764.13623
449312.178,124141.9965,2765.514404
449329.1264,124131.378,2761.079834
449346.0748,124120.7595,2764.830811
449363.0231,124110.141,2763.095459
449379.9715,124099.5224,2771.549316
449396.9198,124088.9039,2766.900146
449413.8682,124078.2854,2769.157959
449430.8165,124067.6668,2779.652832
449447.7649,124057.0483,2781.604492
449464.7133,124046.4298,2781.669189
449481.6616,124035.8112,2779.57959
449498.61,124025.1927,2770.564941
449515.5583,124014.5742,2761.351074
449532.5067,124003.9556,2752.550781
449549.455,123993.3371,2743.291748
449566.4034,123982.7186,2735.192139
449583.3518,123972.1001,2727.996094
449600.3001,123961.4815,2718.944092
449617.2485,123950.863,2698.480713
449634.1968,123940.2445,2680.419434
449651.1452,123929.6259,2683.858887
449668.0935,123919.0074,2680.340088
449685.0419,123908.3889,2687.903564
449701.9903,123897.7703,2699.513184
449718.9386,123887.1518,2705.371582
449735.887,123876.5333,2711.006836
449752.8353,123865.9147,2716.912354
449769.7837,123855.2962,2724.1875
449786.732,123844.6777,2731.395264
449803.6804,123834.0592,2739.546875
449820.6288,123823.4406,2751.271729
449837.5771,123812.8221,2769.083496
449854.5255,123802.2036,2786.532715
449871.4738,123791.585,2796.711426
449888.4222,123780.9665,2807.638916
449905.3705,123770.348,2808.254395
449922.3189,123759.7294,2805.048096
449939.2673,123749.1109,2797.286621
449956.2156,123738.4924,2788.337646
449973.164,123727.8738,2775.963623
449990.1123,123717.2553,2768.344482
450007.0607,123706.6368,2755.500732
450024.009,123696.0183,2742.894531
450040.9574,123685.3997,2737.484131
450057.9058,123674.7812,2733.581543
450074.8541,123664.1627,2727.716553
450091.8025,123653.5441,2720.621094
450108.7508,123642.9256,2710.721191
450125.6992,123632.3071,2695.283203
450142.6475,123621.6885,2687.985107
450159.5959,123611.07,2681.819824
450176.5443,123600.4515,2674.583252
450193.4926,123589.8329,2670.91626
450210.441,123579.2144,2680.664307
450227.3893,123568.5959,2689.040039
450244.3377,123557.9774,2701.258789
450261.286,123547.3588,2707.577881
450278.2344,123536.7403,2714.262451
450295.1828,123526.1218,2724.611084
450312.1311,123515.5032,2729.231934
450329.0795,123504.8847,2733.282959
450346.0278,123494.2662,2742.09082
450362.9762,123483.6476,2749.70874
450379.9245,123473.0291,2755.498779
450396.8729,123462.4106,2765.880615
450413.8213,123451.792,2769.60498
450430.7696,123441.1735,2775.97998
450447.718,123430.555,2777.151855
450464.6663,123419.9365,2778.6875
450481.6147,123409.3179,2791.51709
450498.563,123398.6994,2797.321777
450515.5114,123388.0809,2800.203125
450532.4597,123377.4623,2803.590332
450549.4081,123366.8438,2802.907715
450566.3565,123356.2253,2813.26123
450583.3048,123345.6067,2824.39917
450600.2532,123334.9882,2830.075928
450617.2015,123324.3697,2837.908203
450634.1499,123313.7511,2847.12915
450651.0982,123303.1326,2854.376953
450668.0466,123292.5141,2865.859863
450684.995,123281.8956,2873.176514
450701.9433,123271.277,2885.626709
450718.8917,123260.6585,2892.102051
450735.84,123250.04,2902.810303
450752.7884,123239.4214,2914.318359
450769.7367,123228.8029,2918.966797
450786.6851,123218.1844,2921.880371
450803.6335,123207.5658,2924.305908
450820.5818,123196.9473,2922.840576
450837.5302,123186.3288,2923.296143
450854.4785,123175.7102,2925.122559
450871.4269,123165.0917,2928.500488
450888.3752,123154.4732,2933.07373
450905.3236,123143.8547,2932.439209
450922.272,123133.2361,2930.559082
450939.2203,123122.6176,2933.212646
450956.1687,123111.9991,2932.166016
450973.117,123101.3805,2929.99585
450990.0654,123090.762,2926.985107
451007.0137,123080.1435,2925.702881
451023.9621,123069.5249,2913.588379
451040.9105,123058.9064,2898.238525
451057.8588,123048.2879,2893.174561
451074.8072,123037.6693,2878.673828
451091.7555,123027.0508,2865.716553
451108.7039,123016.4323,2862.217529
451125.6522,123005.8137,2846.856201
451142.6006,122995.1952,2834.354492
451159.549,122984.5767,2821.686035
451176.4973,122973.9582,2810.018799
451193.4457,122963.3396,2803.465332
451210.394,122952.7211,2798.219238
451227.3424,122942.1026,2794.312012
451244.2907,122931.484,2790.683105
451261.2391,122920.8655,2790.453125
451278.1875,122910.247,2791.430176
451295.1358,122899.6284,2792.2229
451312.0842,122889.0099,2790.703125
