POINT_X,POINT_Y,RASTERVALU
460318.0931,5049430.182,1398.49231
460333.5226,5049417.459,1398.643311
460348.9521,5049404.736,1399.067017
460364.3816,5049392.013,1400.649292
460379.811,5049379.29,1401.046387
460395.2405,5049366.568,1401.141235
460410.67,5049353.845,1400.97998
460426.0995,5049341.122,1399.887695
460441.5288,5049328.399,1398.994019
460456.9583,5049315.676,1397.532471
460472.3878,5049302.953,1396.050171
460487.8173,5049290.23,1394.531616
460503.2467,5049277.507,1393.636108
460518.6762,5049264.785,1393.166626
460534.1057,5049252.062,1392.815308
460549.535,5049239.339,1392.498291
460564.9645,5049226.616,1391.62915
460580.394,5049213.893,1391.229858
460595.8235,5049201.17,1391.337646
460611.2529,5049188.447,1391.816772
460626.6823,5049175.724,1391.88855
460642.1118,5049163.002,1390.477417
460657.5413,5049150.279,1391.249268
460672.9706,5049137.556,1392.742798
460688.4001,5049124.833,1393.926758
460703.8296,5049112.11,1395.054199
460719.2589,5049099.387,1395.047485
460734.6884,5049086.664,1394.307739
460750.1179,5049073.941,1395.425049
460765.5473,5049061.219,1396.726685
460780.9767,5049048.496,1399.287476
460796.4061,5049035.773,1400.780762
460811.8356,5049023.05,1402.40979
460827.265,5049010.327,1403.241333
460842.6944,5048997.604,1402.707886
460858.1238,5048984.881,1403.074341
460873.5533,5048972.159,1404.077271
460888.9826,5048959.436,1404.419189
460904.4121,5048946.713,1403.897583
460919.8415,5048933.99,1402.925049
460935.271,5048921.267,1403.150879
460950.7003,5048908.544,1405.512207
460966.1298,5048895.821,1409.532715
460981.5592,5048883.098,1415.377686
460996.9886,5048870.376,1416.448975
461012.418,5048857.653,1417.078491
461027.8474,5048844.93,1416.947754
461043.2768,5048832.207,1416.11792
461058.7062,5048819.484,1414.008545
461074.1356,5048806.761,1412.44519
461089.565,5048794.038,1410.695435
461104.9944,5048781.315,1410.680054
461120.4238,5048768.593,1414.032959
461135.8532,5048755.87,1416.211304
461151.2826,5048743.147,1418.78772
461166.712,5048730.424,1422.354004
461182.1413,5048717.701,1426.345093
461197.5708,5048704.978,1428.184082
461213.0002,5048692.255,1428.240356
461228.4296,5048679.533,1427.185791
461243.8589,5048666.81,1425.589111
461259.2883,5048654.087,1423.395264
461274.7177,5048641.364,1421.969238
461290.147,5048628.641,1420.662964
461305.5764,5048615.918,1419.591309
461321.0058,5048603.195,1418.535278
461336.4352,5048590.472,1417.835571
461351.8645,5048577.75,1417.009888
461367.2939,5048565.027,1415.336792
461382.7233,5048552.304,1412.247559
461398.1527,5048539.581,1409.144897
461413.582,5048526.858,1405.485596
461429.0114,5048514.135,1403.051758
461444.4408,5048501.412,1403.358765
461459.8701,5048488.69,1405.579102
461475.2995,5048475.967,1404.816528
461490.7288,5048463.244,1403.530151
461506.1582,5048450.521,1402.875366
461521.5875,5048437.798,1403.11499
461537.0169,5048425.075,1404.633179
461552.4463,5048412.352,1404.988159
461567.8757,5048399.63,1403.98877
461583.3049,5048386.907,1402.96106
461598.7343,5048374.184,1402.775635
461614.1637,5048361.461,1403.084229
461629.5929,5048348.738,1403.125854
461645.0223,5048336.015,1409.872925
461660.4517,5048323.292,1417.794189
461675.881,5048310.569,1419.682373
461691.3103,5048297.847,1419.985596
461706.7397,5048285.124,1419.658447
461722.169,5048272.401,1418.852051
461737.5984,5048259.678,1417.904907
461753.0277,5048246.955,1416.786865
461768.457,5048234.232,1415.851074
461783.8864,5048221.509,1412.641846
461799.3157,5048208.787,1409.726196
461814.745,5048196.064,1407.27832
461830.1743,5048183.341,1405.337769
461845.6037,5048170.618,1403.639526
461861.0329,5048157.895,1402.113403
461876.4623,5048145.172,1401.948486
461891.8916,5048132.449,1404.097412
461907.321,5048119.726,1406.515747
461922.7502,5048107.004,1410.876709
461938.1795,5048094.281,1414.229492
461953.6089,5048081.558,1416.284302
461969.0382,5048068.835,1417.552856
461984.4674,5048056.112,1418.714233
461999.8968,5048043.389,1420.845093
462015.3261,5048030.666,1422.211426
462030.7553,5048017.944,1423.57019
462046.1847,5048005.221,1424.548218
462061.614,5047992.498,1425.738159
462077.0433,5047979.775,1425.905884
462092.4725,5047967.052,1426.010742
462107.9019,5047954.329,1426.224243
462123.3312,5047941.606,1426.924316
462138.7605,5047928.883,1428.246338
462154.1897,5047916.161,1428.778442
462169.619,5047903.438,1428.475586
462185.0484,5047890.715,1427.680176
462200.4776,5047877.992,1427.626099
462215.9069,5047865.269,1430.896118
462231.3362,5047852.546,1434.091553
462246.7655,5047839.823,1437.030762
462262.1947,5047827.101,1440.438232
462277.624,5047814.378,1442.360962
462293.0533,5047801.655,1444.097534
462308.4826,5047788.932,1447.17334
462323.9118,5047776.209,1449.589478
462339.3411,5047763.486,1452.9729
462354.7704,5047750.763,1456.086548
462370.1996,5047738.041,1459.623779
462385.6289,5047725.318,1463.355713
462401.0582,5047712.595,1465.862427
462416.4875,5047699.872,1467.863281
462431.9167,5047687.149,1469.127441
462447.346,5047674.426,1470.093872
462462.7752,5047661.703,1471.171997
462478.2045,5047648.98,1473.388062
462493.6337,5047636.258,1474.960815
462509.063,5047623.535,1476.645752
462524.4923,5047610.812,1479.330444
462539.9216,5047598.089,1485.468506
462555.3507,5047585.366,1486.765503
462570.78,5047572.643,1481.230347
462586.2093,5047559.92,1476.463867
462601.6384,5047547.198,1474.889526
462617.0677,5047534.475,1474.00061
462632.497,5047521.752,1472.699951
462647.9263,5047509.029,1472.129639
462663.3554,5047496.306,1471.560181
462678.7847,5047483.583,1471.444214
462694.2139,5047470.86,1470.488525
462709.6432,5047458.138,1469.422119
462725.0724,5047445.415,1468.315186
462740.5016,5047432.692,1470.547974
462755.9309,5047419.969,1473.644531
462771.36,5047407.246,1475.765869
462786.7893,5047394.523,1475.962036
462802.2185,5047381.8,1476.025269
462817.6478,5047369.078,1477.784668
462833.0769,5047356.355,1478.947266
462848.5062,5047343.632,1479.973755
462863.9354,5047330.909,1480.616455
462879.3647,5047318.186,1481.976685
462894.7938,5047305.463,1482.69165
462910.223,5047292.74,1483.473633
462925.6523,5047280.017,1484.408325
462941.0814,5047267.295,1486.480835
462956.5107,5047254.572,1487.392334
462971.9399,5047241.849,1488.716187
462987.3691,5047229.126,1490.302856
463002.7983,5047216.403,1491.919678
463018.2275,5047203.68,1494.667603
463033.6567,5047190.957,1496.485474
463049.0859,5047178.235,1498.171753
463064.5151,5047165.512,1499.425781
463079.9443,5047152.789,1502.924438
463095.3735,5047140.066,1506.824951
463110.8027,5047127.343,1510.216309
463126.2318,5047114.62,1510.72229
463141.6611,5047101.897,1514.204102
463157.0903,5047089.175,1517.234985
463172.5194,5047076.452,1523.932495
463187.9486,5047063.729,1527.283691
463203.3778,5047051.006,1528.964233
463218.807,5047038.283,1536.433594
463234.2361,5047025.56,1538.100098
463249.6653,5047012.837,1539.031494
463265.0945,5047000.115,1540.539551
463280.5237,5046987.392,1548.287231
463295.9528,5046974.669,1550.907593
463311.382,5046961.946,1552.668945
463326.8112,5046949.223,1555.14563
463342.2403,5046936.5,1558.294067
463357.6695,5046923.777,1561.903931
463373.0987,5046911.055,1566.755371
463388.5279,5046898.332,1570.147705
463403.957,5046885.609,1573.129395
463419.3862,5046872.886,1580.972778
463434.8154,5046860.163,1586.334961
463450.2445,5046847.44,1590.501465
463465.6736,5046834.717,1594.164307
463481.1028,5046821.995,1597.818359
463496.532,5046809.272,1600.385742
463511.9611,5046796.549,1602.484009
463527.3902,5046783.826,1604.490845
463542.8194,5046771.103,1606.937256
463558.2486,5046758.38,1610.999878
463573.6777,5046745.657,1612.351074
463589.1068,5046732.934,1613.022217
463604.536,5046720.212,1613.566406
463619.9652,5046707.489,1617.201294
463635.3942,5046694.766,1619.179199
463650.8234,5046682.043,1620.530884
463666.2526,5046669.32,1621.130981
463681.6816,5046656.597,1623.582886
463697.1108,5046643.875,1630.470459
463712.5399,5046631.152,1634.297241
463727.9691,5046618.429,1638.892822
463743.3981,5046605.706,1644.026123
463758.8273,5046592.983,1650.535034
463774.2564,5046580.26,1653.900146
463789.6856,5046567.537,1656.897339
463805.1146,5046554.814,1659.10498
463820.5438,5046542.092,1662.50647
463835.9729,5046529.369,1662.674438
463851.4021,5046516.646,1662.372192
463866.8311,5046503.923,1661.66333
463882.2603,5046491.2,1660.762207
463897.6894,5046478.477,1660.087769
463913.1184,5046465.755,1658.442749
463928.5476,5046453.032,1656.693237
463943.9767,5046440.309,1654.777588
463959.4058,5046427.586,1654.446899
463974.8349,5046414.863,1652.865234
463990.264,5046402.14,1651.640259
464005.6931,5046389.417,1650.072876
464021.1222,5046376.694,1652.234131
464036.5513,5046363.972,1652.014526
464051.9804,5046351.249,1651.209229
464067.4095,5046338.526,1651.144531
464082.8385,5046325.803,1652.267944
464098.2676,5046313.08,1655.876831
464113.6968,5046300.357,1657.295044
464129.1259,5046287.635,1658.4552
464144.5549,5046274.912,1659.165161
464159.984,5046262.189,1661.053467
464175.4131,5046249.466,1660.135498
464190.8422,5046236.743,1658.810181
464206.2712,5046224.02,1657.595215
464221.7003,5046211.297,1655.682129
464237.1294,5046198.574,1656.184937
464252.5584,5046185.852,1656.997681
464267.9875,5046173.129,1657.879761
464283.4166,5046160.406,1659.189575
464298.8457,5046147.683,1662.482422
464314.2614,5046134.947,1663.228027
464327.1791,5046119.68,1663.177734
464340.0968,5046104.414,1663.504761
464353.0145,5046089.148,1662.334351
464365.9322,5046073.881,1662.572144
464378.8499,5046058.615,1663.165527
464391.7676,5046043.349,1663.747803
464404.6853,5046028.083,1662.016357
464417.603,5046012.816,1660.145874
464430.5207,5045997.55,1656.024658
464443.4384,5045982.284,1656.042603
464456.3561,5045967.017,1659.469116
464469.2738,5045951.751,1665.04541
464482.1915,5045936.485,1669.269409
464495.1092,5045921.218,1673.083496
464508.0269,5045905.952,1674.286133
464520.9446,5045890.686,1675.802002
464533.8623,5045875.42,1678.516968
464546.78,5045860.153,1679.304077
464559.6977,5045844.887,1680.093384
464572.6154,5045829.621,1679.978882
464585.5331,5045814.355,1680.152222
464598.4506,5045799.088,1680.234131
464611.3683,5045783.822,1681.658569
464624.286,5045768.556,1683.031982
464637.2037,5045753.289,1686.138306
464650.1214,5045738.023,1689.317871
464663.0391,5045722.757,1694.492676
464675.9567,5045707.49,1697.15332
464688.8744,5045692.224,1698.922729
464701.7921,5045676.958,1699.513428
464714.7098,5045661.692,1700.287842
464727.6274,5045646.425,1699.939575
464740.5451,5045631.159,1698.783569
464753.4628,5045615.893,1697.671509
464766.3804,5045600.627,1696.450195
464779.2981,5045585.36,1694.609741
464792.2158,5045570.094,1692.327271
464805.1334,5045554.828,1689.276611
464818.051,5045539.561,1686.577393
464830.9687,5045524.295,1685.136841
464843.8863,5045509.029,1684.697144
464856.804,5045493.763,1685.671631
464869.7216,5045478.496,1684.814575
464882.6393,5045463.23,1684.19751
464895.557,5045447.964,1684.450928
464908.4746,5045432.698,1685.622192
464921.3923,5045417.431,1686.165039
464934.3099,5045402.165,1686.730591
464947.2275,5045386.899,1686.485596
464960.1452,5045371.632,1686.233154
464973.0628,5045356.366,1685.35022
464985.9805,5045341.1,1684.019165
464998.8981,5045325.834,1682.521118
465011.8158,5045310.567,1680.593384
465024.7334,5045295.301,1679.466064
465037.6509,5045280.035,1677.715698
465050.5686,5045264.769,1676.218384
465063.4862,5045249.502,1675.549805
465076.4038,5045234.236,1675.113403
465089.3215,5045218.97,1675.149048
465102.2391,5045203.704,1674.891724
465115.1567,5045188.437,1673.948975
465128.0744,5045173.171,1672.909668
465140.992,5045157.905,1671.378174
465153.9096,5045142.639,1668.9104
465166.8272,5045127.372,1666.588257
465179.7448,5045112.106,1666.190186
465192.6625,5045096.84,1665.354126
465205.5801,5045081.573,1664.649902
465218.4977,5045066.307,1664.396851
465231.4153,5045051.041,1663.718262
465244.3329,5045035.775,1663.183228
465257.2504,5045020.508,1662.997437
465270.168,5045005.242,1662.683716
465283.0857,5044989.976,1662.800537
465296.0033,5044974.71,1662.287109
465308.9209,5044959.443,1662.391602
465321.8385,5044944.177,1662.628784
465334.7561,5044928.911,1663.045532
465347.6737,5044913.645,1663.210938
465360.5913,5044898.378,1663.466064
465373.5089,5044883.112,1663.817383
465386.4265,5044867.846,1664.043823
465399.3441,5044852.58,1664.415527
465412.2617,5044837.313,1664.576904
465425.1793,5044822.047,1664.933716
465438.0968,5044806.781,1665.186157
465451.0144,5044791.515,1665.645508
465463.932,5044776.248,1665.894165
465476.8496,5044760.982,1666.168335
465489.7671,5044745.716,1666.488159
465502.6847,5044730.45,1666.996704
465515.6023,5044715.183,1667.237793
465528.5198,5044699.917,1667.62561
465541.4374,5044684.651,1667.740356
465554.355,5044669.385,1668.497314
465567.2726,5044654.118,1668.879395
465580.1901,5044638.852,1669.578979
465593.1077,5044623.586,1670.224487
465606.0253,5044608.32,1670.617798
465618.9429,5044593.053,1671.334229
465631.8604,5044577.787,1672.588989
465644.778,5044562.521,1673.185791
465657.6956,5044547.255,1673.903809
465670.6131,5044531.989,1672.672974
465683.5307,5044516.722,1673.501831
465696.4482,5044501.456,1673.313477
465709.3657,5044486.19,1673.870728
465722.2833,5044470.924,1673.673218
465735.2008,5044455.657,1674.653687
465748.1184,5044440.391,1675.933105
465761.0359,5044425.125,1676.396851
465773.9535,5044409.859,1677.589111
465786.871,5044394.592,1678.295044
465799.7886,5044379.326,1679.906128
465812.7061,5044364.06,1680.460205
465825.6237,5044348.794,1681.6604
465838.5412,5044333.527,1681.928833
465851.4588,5044318.261,1682.984985
465864.3763,5044302.995,1683.172974
465877.2938,5044287.729,1684.087402
465890.2114,5044272.463,1685.325317
465903.1289,5044257.196,1685.875366
465916.0464,5044241.93,1689.238403
465928.9639,5044226.664,1690.774536
465941.8814,5044211.398,1693.08667
465954.7989,5044196.131,1695.756592
465967.7165,5044180.865,1694.409424
465980.634,5044165.599,1694.305054
465993.5515,5044150.333,1691.430908
466006.4691,5044135.067,1691.607178
466019.3866,5044119.8,1689.991333
466032.3041,5044104.534,1689.826294
466045.2216,5044089.268,1689.085938
466058.1391,5044074.002,1689.487305
466071.0567,5044058.735,1691.589111
466083.9742,5044043.469,1692.362305
466096.8917,5044028.203,1694.382813
466109.8092,5044012.937,1695.491577
466122.7267,5043997.671,1697.510742
466135.6442,5043982.404,1698.006226
466148.5616,5043967.138,1699.260498
466161.4791,5043951.872,1699.557983
466174.3966,5043936.606,1700.610596
466187.3141,5043921.34,1701.110962
466200.2316,5043906.073,1701.078003
466213.1491,5043890.807,1701.594971
466226.0666,5043875.541,1700.990112
466238.9841,5043860.275,1700.724487
466251.9016,5043845.008,1700.174805
466264.8191,5043829.742,1698.84021
466277.7366,5043814.476,1697.046631
466290.6541,5043799.21,1696.649292
466303.5716,5043783.944,1697.579346
466317.53,5043769.837,1698.16687
466334.0979,5043758.638,1700.255615
466350.6658,5043747.439,1700.972778
466367.2338,5043736.24,1701.846924
466383.8017,5043725.04,1703.429321
466400.3696,5043713.841,1704.031738
466416.9376,5043702.642,1704.362671
466433.5054,5043691.443,1705.28772
466450.0734,5043680.243,1705.45752
466466.6413,5043669.044,1705.298706
466483.2092,5043657.845,1705.101563
466499.7771,5043646.646,1703.271729
466516.345,5043635.447,1702.904663
466532.9129,5043624.247,1702.667969
466549.4809,5043613.048,1702.321045
466566.0487,5043601.849,1701.97876
466582.6166,5043590.65,1702.416382
466599.1846,5043579.451,1702.667358
466615.7524,5043568.251,1703.223877
466632.3203,5043557.052,1704.044678
466648.8882,5043545.853,1704.43103
466665.4561,5043534.654,1704.375488
466682.024,5043523.455,1704.56665
466698.5919,5043512.255,1704.869751
466715.1598,5043501.056,1705.397949
466731.7277,5043489.857,1706.011475
466748.2955,5043478.658,1706.137695
466764.8635,5043467.459,1706.292236
466781.4314,5043456.259,1706.69043
466797.9992,5043445.06,1707.012207
466814.5671,5043433.861,1707.376709
466831.1349,5043422.662,1707.631104
466847.7029,5043411.462,1707.813599
466864.2708,5043400.263,1708.016846
466880.8386,5043389.064,1708.609375
466897.4065,5043377.865,1708.812256
466913.9744,5043366.666,1709.242676
466930.5422,5043355.466,1710.136719
466947.1101,5043344.267,1711.356201
466963.678,5043333.068,1712.300049
466980.2458,5043321.869,1713.297485
466996.8137,5043310.669,1714.090088
467013.3815,5043299.47,1715.024048
467029.9494,5043288.271,1715.834473
467046.5173,5043277.072,1716.409058
467063.0851,5043265.873,1716.944092
467079.653,5043254.673,1717.426392
467096.2209,5043243.474,1717.021362
467112.7887,5043232.275,1717.130005
467129.3565,5043221.076,1716.863281
467145.9244,5043209.876,1716.286011
467162.4922,5043198.677,1715.977661
467179.0601,5043187.478,1715.455688
467195.6279,5043176.279,1715.404175
467212.1958,5043165.08,1716.477783
467228.7636,5043153.88,1717.636108
467245.3314,5043142.681,1718.557373
467261.8993,5043131.482,1719.821167
467278.4672,5043120.283,1720.76709
467295.0349,5043109.084,1721.299072
467311.6028,5043097.884,1722.762939
467328.1707,5043086.685,1722.786377
467344.7384,5043075.486,1722.904297
467361.3063,5043064.287,1722.924438
467377.8741,5043053.087,1723.422974
467394.4419,5043041.888,1723.588867
467411.0098,5043030.689,1724.033936
467427.5775,5043019.49,1725.116211
467444.1454,5043008.29,1725.328613
467460.7132,5042997.091,1725.201782
467477.281,5042985.892,1725.228149
467493.8489,5042974.693,1724.259521
467510.4167,5042963.494,1723.221558
467526.9845,5042952.294,1722.617676
467543.5523,5042941.095,1724.065063
467560.12,5042929.896,1723.466064
467576.6879,5042918.697,1723.384277
467593.2557,5042907.497,1724.138184
467609.8235,5042896.298,1725.741821
467626.3913,5042885.099,1726.934692
467642.9591,5042873.9,1727.654907
467659.5269,5042862.7,1728.303101
467676.0947,5042851.501,1728.887573
467692.6626,5042840.302,1729.561523
467709.2303,5042829.103,1730.131836
467725.7981,5042817.904,1730.944214
467742.3658,5042806.704,1732.445557
467758.9337,5042795.505,1732.516602
467775.5015,5042784.306,1733.28125
467792.0692,5042773.107,1734.340576
467808.637,5042761.907,1735.400757
467825.2049,5042750.708,1735.438721
467841.7726,5042739.509,1733.905762
467858.3404,5042728.31,1730.578613
467874.9082,5042717.11,1730.704468
467891.4759,5042705.911,1731.069458
467908.0437,5042694.712,1731.314087
467924.6114,5042683.513,1731.754028
467941.1793,5042672.313,1732.083252
467957.7471,5042661.114,1733.922363
467974.3148,5042649.915,1736.795776
467990.8826,5042638.716,1741.473022
468007.4504,5042627.517,1744.721191
468024.0181,5042616.317,1748.81311
468040.5859,5042605.118,1754.758545
468057.1537,5042593.919,1757.228027
468073.7214,5042582.72,1758.356567
468090.2892,5042571.52,1759.272339
468106.8569,5042560.321,1760.049316
468123.4246,5042549.122,1760.286133
468139.9924,5042537.923,1760.591553
468156.5601,5042526.723,1760.490479
468173.1279,5042515.524,1760.5979
468189.6957,5042504.325,1760.535522
468206.2634,5042493.126,1760.349365
468222.8312,5042481.926,1759.723511
468239.3989,5042470.727,1758.894653
468255.9666,5042459.528,1757.20105
468272.5344,5042448.329,1756.435059
468289.1021,5042437.129,1756.440796
468305.6698,5042425.93,1757.223999
468322.2376,5042414.731,1758.538208
468338.8053,5042403.532,1759.223145
468355.3731,5042392.332,1760.891357
468371.9408,5042381.133,1763.165283
468388.5085,5042369.934,1764.651489
468405.0763,5042358.735,1766.035645
468421.644,5042347.536,1767.102417
468438.2117,5042336.336,1767.833984
468454.7794,5042325.137,1768.326538
468471.3471,5042313.938,1769.09729
468487.9149,5042302.739,1771.212891
468504.4826,5042291.539,1774.072388
468521.0503,5042280.34,1776.001831
468537.618,5042269.141,1777.651611
468554.1858,5042257.942,1779.682861
468570.7534,5042246.742,1780.312744
468587.3212,5042235.543,1780.486084
468603.8889,5042224.344,1780.546875
468620.4565,5042213.145,1778.566528
468637.0243,5042201.945,1774.946289
468653.5919,5042190.746,1769.178345
468670.1597,5042179.547,1768.808228
468686.7274,5042168.348,1771.227539
468703.295,5042157.148,1774.773926
468719.8628,5042145.949,1776.995483
468736.4305,5042134.75,1779.14978
468752.9981,5042123.551,1782.456665
468769.5659,5042112.351,1785.383545
468786.1336,5042101.152,1787.81543
468802.7012,5042089.953,1790.190308
468819.2689,5042078.754,1793.485107
468835.8366,5042067.554,1795.378174
468852.4043,5042056.355,1797.174561
468868.972,5042045.156,1799.537598
468885.5396,5042033.957,1800.763916
468902.1073,5042022.757,1802.180908
468918.6751,5042011.558,1804.179321
468935.2427,5042000.359,1805.610107
468951.8104,5041989.16,1806.500122
468968.3781,5041977.96,1807.516602
468984.9457,5041966.761,1808.53772
469001.5134,5041955.562,1808.965576
469018.081,5041944.363,1809.030273
469034.6487,5041933.163,1808.578979
469051.2164,5041921.964,1808.635986
469067.784,5041910.765,1808.663574
469084.3517,5041899.566,1808.680298
469100.9194,5041888.366,1808.977783
469117.487,5041877.167,1809.487183
469134.0547,5041865.968,1809.758057
469150.6224,5041854.768,1809.829956
469167.19,5041843.569,1809.946899
469183.7577,5041832.37,1810.681519
469200.3253,5041821.171,1810.509033
469216.893,5041809.971,1810.612183
469233.4606,5041798.772,1810.80188
469250.0282,5041787.573,1810.763306
469266.5959,5041776.374,1811.067017
469283.1636,5041765.174,1811.129639
469299.7312,5041753.975,1811.388306
469316.2988,5041742.776,1811.356567
469332.8665,5041731.577,1811.845093
469349.4341,5041720.377,1812.275269
469366.0018,5041709.178,1812.577026
469382.5693,5041697.979,1812.974731
469399.137,5041686.78,1812.939209
469415.7047,5041675.58,1813.072144
469432.2722,5041664.381,1813.309082
469448.8399,5041653.182,1813.655151
469465.4076,5041641.982,1814.01062
469481.9751,5041630.783,1814.402588
469498.5428,5041619.584,1814.498657
469515.1104,5041608.385,1814.701782
469531.678,5041597.185,1814.859497
469548.2456,5041585.986,1815.213379
469564.8132,5041574.787,1815.614136
469581.3809,5041563.588,1816.473022
469597.9485,5041552.388,1816.964111
469614.516,5041541.189,1817.426392
469631.0837,5041529.99,1817.914063
469647.6513,5041518.791,1818.607178
469664.2189,5041507.591,1818.987305
469680.7865,5041496.392,1819.352295
469697.3541,5041485.193,1819.806519
469713.9217,5041473.993,1820.270874
469730.4893,5041462.794,1820.74292
469747.0569,5041451.595,1821.462036
469763.6245,5041440.396,1822.179932
469780.1921,5041429.196,1822.964844
469796.7597,5041417.997,1823.978027
469813.3273,5041406.798,1825.24707
469829.8949,5041395.599,1826.13208
469846.4625,5041384.399,1826.960938
469863.0301,5041373.2,1828.131592
469879.5976,5041362.001,1828.964722
469896.1652,5041350.802,1829.835327
469912.7328,5041339.602,1831.042725
469929.3004,5041328.403,1832.567139
469945.868,5041317.204,1833.382324
469962.4356,5041306.004,1833.846191
469979.0031,5041294.805,1834.195923
469995.5707,5041283.606,1832.446655
470012.1383,5041272.407,1830.651489
470028.7058,5041261.207,1830.233398
470045.2734,5041250.008,1831.679688
470061.8409,5041238.809,1832.823242
470078.4085,5041227.61,1833.499756
470094.9761,5041216.41,1834.616699
470111.5436,5041205.211,1835.163818
470128.1112,5041194.012,1835.56543
470144.6788,5041182.812,1836.94751
470161.2463,5041171.613,1837.582031
470177.8139,5041160.414,1838.307007
470194.3815,5041149.215,1838.911377
470210.949,5041138.015,1839.645996
470227.5166,5041126.816,1840.359009
470244.0841,5041115.617,1840.931152
470260.6517,5041104.417,1841.875854
470277.2193,5041093.218,1841.941162
470293.7867,5041082.019,1841.875244
470310.3543,5041070.82,1842.418091
470326.9219,5041059.62,1842.156128
470343.4894,5041048.421,1843.358032
470360.057,5041037.222,1846.412231
470376.6245,5041026.022,1848.207397
470393.192,5041014.823,1849.695557
470409.7596,5041003.624,1848.799683
470426.327,5040992.425,1848.204224
470442.8946,5040981.225,1847.301514
470459.4622,5040970.026,1846.207886
470476.0296,5040958.827,1845.985229
470492.5972,5040947.628,1846.108643
470509.1648,5040936.428,1845.681152
470525.7322,5040925.229,1844.912964
470542.2998,5040914.03,1843.514771
470558.8673,5040902.83,1842.428833
470575.4348,5040891.631,1840.934204
470592.0024,5040880.432,1840.706055
470608.5698,5040869.233,1841.085205
470625.1374,5040858.033,1842.199463
470641.7049,5040846.834,1844.047607
470658.2724,5040835.635,1844.773682
470674.8399,5040824.435,1844.907837
470691.4074,5040813.236,1843.605347
470707.9749,5040802.037,1842.396851
470724.5424,5040790.837,1841.551392
470741.11,5040779.638,1841.002197
470757.6774,5040768.439,1839.460327
470774.2449,5040757.24,1838.939819
470790.8124,5040746.04,1838.212158
470807.3799,5040734.841,1836.818115
470823.9474,5040723.642,1834.464233
470840.5149,5040712.442,1832.714478
470857.0824,5040701.243,1829.988159
470873.6499,5040690.044,1827.896973
470890.2174,5040678.844,1825.292236
470906.7849,5040667.645,1822.68042
470923.3524,5040656.446,1820.366943
470939.9198,5040645.247,1818.944702
470956.4873,5040634.047,1817.489624
470973.0548,5040622.848,1815.744751
470989.6223,5040611.649,1814.394287
471006.1898,5040600.449,1813.026001
471022.7572,5040589.25,1811.372803
471039.3247,5040578.051,1809.826416
471055.8922,5040566.852,1808.974976
471072.4596,5040555.652,1808.144409
471089.0271,5040544.453,1807.19873
471105.5946,5040533.254,1806.345825
471122.162,5040522.054,1805.103882
471138.7295,5040510.855,1801.725708
471155.2969,5040499.656,1798.91626
471171.8644,5040488.456,1796.616089
471188.4319,5040477.257,1794.625732
471204.9993,5040466.058,1793.005859
471221.5668,5040454.859,1793.183594
471238.1343,5040443.659,1794.307007
471254.7017,5040432.46,1795.448608
471271.2692,5040421.261,1795.944336
471287.8367,5040410.061,1796.14978
471304.4041,5040398.862,1796.075684
471320.9715,5040387.663,1795.629028
471337.5389,5040376.463,1794.954468
471354.1064,5040365.264,1793.753784
471370.6739,5040354.065,1791.921875
471387.2413,5040342.866,1793.6604
471403.8087,5040331.666,1794.904297
471420.3762,5040320.467,1796.753174
471436.9436,5040309.268,1798.333984
471453.5111,5040298.068,1800.029175
471470.0785,5040286.869,1802.187866
471486.6459,5040275.67,1803.544312
471503.2134,5040264.47,1804.546875
471519.7807,5040253.271,1805.558594
471536.3482,5040242.072,1807.872803
471552.9156,5040230.873,1809.651245
471569.483,5040219.673,1811.422485
471586.0505,5040208.474,1813.104614
471602.6179,5040197.275,1814.598755
471619.1853,5040186.075,1816.068604
471635.7527,5040174.876,1819.373901
471652.3202,5040163.677,1821.362427
471668.8875,5040152.477,1823.580688
471685.455,5040141.278,1825.768311
471702.0223,5040130.079,1827.38208
471718.5898,5040118.879,1828.237915
471735.1572,5040107.68,1828.884399
471751.7245,5040096.481,1828.437012
471768.292,5040085.281,1827.85022
471784.8594,5040074.082,1826.824707
471801.4268,5040062.883,1825.763428
471817.9942,5040051.684,1822.870605
471834.5616,5040040.484,1821.808716
471851.129,5040029.285,1819.389038
471867.6964,5040018.086,1815.636353
471884.2637,5040006.886,1813.296509
471900.8312,5039995.687,1809.27771
471917.3986,5039984.488,1804.133301
471933.9659,5039973.288,1802.817017
471950.5333,5039962.089,1801.019897
471967.1007,5039950.89,1798.082642
471983.6681,5039939.69,1794.129883
472000.2355,5039928.491,1792.729248
472016.8029,5039917.292,1790.806885
472033.3702,5039906.092,1788.217041
472049.9376,5039894.893,1785.779785
472066.5049,5039883.694,1782.874756
472083.0723,5039872.495,1778.913574
472099.6398,5039861.295,1777.539795
472116.2071,5039850.096,1777.246338
472132.7745,5039838.897,1777.633179
472149.3419,5039827.697,1777.307983
472165.9092,5039816.498,1778.001587
472182.4766,5039805.299,1778.077393
472199.044,5039794.099,1771.94873
472215.6113,5039782.9,1767.520752
472232.1787,5039771.701,1762.859009
472248.746,5039760.501,1756.27063
472265.3134,5039749.302,1750.825195
472281.8807,5039738.103,1744.855347
472298.448,5039726.903,1743.044922
472315.0154,5039715.704,1743.939575
472331.5828,5039704.505,1748.388916
472348.1501,5039693.305,1755.43811
472364.7175,5039682.106,1765.92981
472381.2849,5039670.907,1770.409058
